id,team_id,timestamp,temperature,humidity,illumination
44460,6,2024-11-27 00:04:24,21.31,26,0
44461,4,2024-11-27 00:04:25,23.7,44.6,0
44462,5,2024-11-27 00:04:32.339841,29,40,0
44463,6,2024-11-27 00:05:24,21.31,26,0
44464,4,2024-11-27 00:05:25,23.7,44.7,0
44465,5,2024-11-27 00:05:32.339938,29,40,0
44466,6,2024-11-27 00:06:24,21.31,26,0
44467,4,2024-11-27 00:06:25,23.6,44.8,0
44468,5,2024-11-27 00:06:32.339939,29,40,0
44469,6,2024-11-27 00:07:24,21.31,26,0
44470,4,2024-11-27 00:07:25,23.6,44.8,0
44471,5,2024-11-27 00:07:32.339908,29,40,0
44472,6,2024-11-27 00:08:24,21.31,26,0
44473,4,2024-11-27 00:08:25,23.6,44.8,0
44474,5,2024-11-27 00:08:32.339993,28.98,40,0
44475,6,2024-11-27 00:09:24,21.31,26,0
44476,4,2024-11-27 00:09:25,23.6,44.9,0
44477,5,2024-11-27 00:09:32.339826,29,40,0
44478,6,2024-11-27 00:10:24,21.31,26,0
44479,4,2024-11-27 00:10:25,23.6,45,0
44480,5,2024-11-27 00:10:32.339915,29,40,0
44481,6,2024-11-27 00:11:24,21.31,26,0
44482,4,2024-11-27 00:11:25,23.6,45,0
44483,5,2024-11-27 00:11:33.340023,29,40,0
44484,6,2024-11-27 00:12:24,21.31,26,0
44485,4,2024-11-27 00:12:25,23.6,45.1,0
44486,5,2024-11-27 00:12:32.339988,28.99,40,0
44487,6,2024-11-27 00:13:24,21.31,26,0
44488,4,2024-11-27 00:13:25,23.6,45.1,0
44489,5,2024-11-27 00:13:32.339973,29,40,0
44490,6,2024-11-27 00:14:24,21.31,26,0
44491,4,2024-11-27 00:14:25,23.5,45.2,0
44492,5,2024-11-27 00:14:32.340028,29,40.8,0
44493,6,2024-11-27 00:15:24,21.31,26,0
44494,4,2024-11-27 00:15:25,23.5,45.2,0
44495,5,2024-11-27 00:15:32.339969,29,40,0
44496,6,2024-11-27 00:16:24,21.31,26,0
44497,4,2024-11-27 00:16:25,23.5,45.2,0
44498,5,2024-11-27 00:16:32.339953,29,40.2,0
44499,6,2024-11-27 00:17:24,21.31,26,0
44500,4,2024-11-27 00:17:25,23.5,45.3,0
44501,5,2024-11-27 00:17:32.598125,29,40,0
44502,6,2024-11-27 00:18:24,21.31,26,0
44503,4,2024-11-27 00:18:25,23.5,45.4,0
44504,5,2024-11-27 00:18:33.597998,29,41,0
44505,6,2024-11-27 00:19:24,21.31,26,0
44506,4,2024-11-27 00:19:25,23.5,45.4,0
44507,5,2024-11-27 00:19:32.59809,29,41,0
44508,6,2024-11-27 00:20:24,21.31,26,0
44509,4,2024-11-27 00:20:25,23.5,45.4,0
44510,5,2024-11-27 00:20:32.598191,29,41,0
44511,6,2024-11-27 00:21:24,21.25,26,0
44512,4,2024-11-27 00:21:25,23.4,45.5,0
44513,5,2024-11-27 00:21:32.598015,28.98,40.7,0
44514,6,2024-11-27 00:22:24,21.31,26,0
44515,4,2024-11-27 00:22:25,23.4,45.5,0
44516,5,2024-11-27 00:22:32.598134,28.96,40.2,0
44517,6,2024-11-27 00:23:24,21.31,26,0
44518,4,2024-11-27 00:23:25,23.4,45.5,0
44519,5,2024-11-27 00:23:32.598113,28.98,40.5,0
44520,6,2024-11-27 00:24:24,21.25,26,0
44521,4,2024-11-27 00:24:25,23.4,45.6,0
44522,5,2024-11-27 00:24:32.598013,29,40,0
44523,6,2024-11-27 00:25:24,21.25,26,0
44524,4,2024-11-27 00:25:25,23.4,45.6,0
44525,5,2024-11-27 00:25:32.598186,29,40.7,0
44526,6,2024-11-27 00:26:24,21.25,26,0
44527,4,2024-11-27 00:26:25,23.4,45.6,0
44528,5,2024-11-27 00:26:32.597988,29,40.8,0
44529,6,2024-11-27 00:27:24,21.25,26,0
44530,4,2024-11-27 00:27:25,23.4,45.7,0
44531,5,2024-11-27 00:27:32.598202,29,41,0
44532,6,2024-11-27 00:28:24,21.25,26,0
44533,4,2024-11-27 00:28:25,23.4,45.7,0
44534,5,2024-11-27 00:28:32.598165,29,41,0
44535,6,2024-11-27 00:29:24,21.25,26,0
44536,4,2024-11-27 00:29:25,23.4,45.7,0
44537,5,2024-11-27 00:29:32.598118,29,41,0
44538,6,2024-11-27 00:30:24,21.25,26,0
44539,4,2024-11-27 00:30:25,23.4,45.7,0
44540,5,2024-11-27 00:30:32.598218,29,41,0
44541,6,2024-11-27 00:31:24,21.25,26,0
44542,4,2024-11-27 00:31:25,23.4,45.8,0
44543,5,2024-11-27 00:31:32.598316,28.97,41,0
44544,6,2024-11-27 00:32:24,21.25,26,0
44545,4,2024-11-27 00:32:25,23.4,45.8,0
44546,5,2024-11-27 00:32:32.598027,29,41,0
44547,6,2024-11-27 00:33:24,21.25,26,0
44548,4,2024-11-27 00:33:25,23.3,45.8,0
44549,5,2024-11-27 00:33:32.598196,28.99,41,0
44550,6,2024-11-27 00:34:24,21.25,26,0
44551,4,2024-11-27 00:34:25,23.3,45.9,0
44552,5,2024-11-27 00:34:32.59812,29,41,0
44553,6,2024-11-27 00:35:24,21.25,26,0
44554,4,2024-11-27 00:35:25,23.3,46.2,0
44555,5,2024-11-27 00:35:32.856194,29,41,0
44556,6,2024-11-27 00:36:24,21.25,26,0
44557,4,2024-11-27 00:36:25,23.3,46.2,0
44558,5,2024-11-27 00:36:32.856174,28.97,40.8,0
44559,6,2024-11-27 00:37:24,21.25,26,0
44560,4,2024-11-27 00:37:25,23.3,46.1,0
44561,5,2024-11-27 00:37:32.856334,28.96,40.5,0
44562,6,2024-11-27 00:38:24,21.25,26,0
44563,4,2024-11-27 00:38:25,23.3,46.1,0
44564,5,2024-11-27 00:38:32.856175,28.96,40.8,0
44565,6,2024-11-27 00:39:24,21.25,26,0
44566,4,2024-11-27 00:39:25,23.3,46,0
44567,5,2024-11-27 00:39:32.856343,28.97,41,0
44568,6,2024-11-27 00:40:24,21.25,26,0
44569,4,2024-11-27 00:40:25,23.3,46,0
44570,5,2024-11-27 00:40:32.856416,28.98,41,0
44571,6,2024-11-27 00:41:24,21.25,26,0
44572,4,2024-11-27 00:41:25,23.2,46,0
44573,5,2024-11-27 00:41:32.85637,28.95,41,0
44574,6,2024-11-27 00:42:24,21.25,26,0
44575,4,2024-11-27 00:42:25,23.2,46,0
44576,5,2024-11-27 00:42:32.856389,28.97,40.3,0
44577,6,2024-11-27 00:43:24,21.25,26,0
44578,4,2024-11-27 00:43:25,23.2,46,0
44579,5,2024-11-27 00:43:32.856375,28.95,40.8,0
44580,6,2024-11-27 00:44:24,21.25,26,0
44581,4,2024-11-27 00:44:25,23.2,46,0
44582,5,2024-11-27 00:44:32.856333,28.94,41,0
44583,6,2024-11-27 00:45:24,21.25,26,0
44584,4,2024-11-27 00:45:25,23.2,46,0
44585,5,2024-11-27 00:45:32.856238,28.96,41,0
44586,6,2024-11-27 00:46:24,21.25,26,0
44587,4,2024-11-27 00:46:25,23.2,46,0
44588,5,2024-11-27 00:46:32.856256,28.94,40.7,0
44589,6,2024-11-27 00:47:24,21.25,26,0
44590,4,2024-11-27 00:47:25,23.2,46.1,0
44591,5,2024-11-27 00:47:32.856412,28.94,40,0
44592,6,2024-11-27 00:48:24,21.25,26,0
44593,4,2024-11-27 00:48:25,23.2,46.1,0
44594,5,2024-11-27 00:48:32.856279,28.94,40.8,0
44595,6,2024-11-27 00:49:24,21.25,26,0
44596,4,2024-11-27 00:49:25,23.2,46,0
44597,5,2024-11-27 00:49:32.856219,28.94,41,0
44598,6,2024-11-27 00:50:24,21.25,26,0
44599,4,2024-11-27 00:50:25,23.2,46.1,0
44600,5,2024-11-27 00:50:32.85624,28.94,40.7,0
44601,6,2024-11-27 00:51:24,21.25,26,0
44602,4,2024-11-27 00:51:25,23.2,46.3,0
44603,5,2024-11-27 00:51:32.856377,28.94,41,0
44604,6,2024-11-27 00:52:24,21.25,26,0
44605,4,2024-11-27 00:52:25,23.2,46.5,0
44606,5,2024-11-27 00:52:32.856192,28.94,41,0
44607,6,2024-11-27 00:53:24,21.25,26,0
44608,4,2024-11-27 00:53:25,23.2,46.5,0
44609,5,2024-11-27 00:53:32.114366,28.94,41,0
44610,6,2024-11-27 00:54:24,21.25,26,0
44611,4,2024-11-27 00:54:25,23.2,46.3,0
44612,5,2024-11-27 00:54:32.114472,28.94,41,0
44613,6,2024-11-27 00:55:24,21.25,26,0
44614,4,2024-11-27 00:55:25,23.2,46,0
44615,5,2024-11-27 00:55:32.114563,28.94,40.8,0
44616,6,2024-11-27 00:56:24,21.25,26,0
44617,4,2024-11-27 00:56:25,23.2,46,0
44618,5,2024-11-27 00:56:32.114453,28.95,41,0
44619,6,2024-11-27 00:57:24,21.25,26,0
44620,4,2024-11-27 00:57:25,23,43.6,0
44621,5,2024-11-27 00:57:32.114403,28.88,40.7,0
44622,6,2024-11-27 00:58:24,21.25,26,0
44623,4,2024-11-27 00:58:25,22.9,43.8,0
44624,5,2024-11-27 00:58:32.114382,28.84,41,0
44625,6,2024-11-27 00:59:24,21.25,26,0
44626,4,2024-11-27 00:59:25,22.7,44.2,0
44627,5,2024-11-27 00:59:32.11453,28.82,41,0
44628,6,2024-11-27 01:00:24,21.25,26,0
44629,4,2024-11-27 01:00:25,22.5,44.5,0
44630,5,2024-11-27 01:00:32.11453,28.82,41,0
44631,6,2024-11-27 01:01:24,21.19,26,0
44632,4,2024-11-27 01:01:25,22.4,44.3,0
44633,5,2024-11-27 01:01:32.114534,28.88,41,0
44634,6,2024-11-27 01:02:24,21.25,26,0
44635,4,2024-11-27 01:02:25,22.2,44.7,0
44636,5,2024-11-27 01:02:32.11434,28.89,40.8,0
44637,6,2024-11-27 01:03:24,21.25,26,0
44638,4,2024-11-27 01:03:25,22.1,44.3,0
44639,5,2024-11-27 01:03:32.114659,28.89,41,0
44640,6,2024-11-27 01:04:24,21.19,26,0
44641,4,2024-11-27 01:04:25,22,44.4,0
44642,5,2024-11-27 01:04:32.114487,28.94,41,0
44643,6,2024-11-27 01:05:24,21.19,26,0
44644,4,2024-11-27 01:05:25,21.9,44.3,0
44645,5,2024-11-27 01:05:32.114336,28.94,41,0
44646,6,2024-11-27 01:06:24,21.25,26,0
44647,4,2024-11-27 01:06:25,21.7,44.1,0
44648,5,2024-11-27 01:06:32.114469,28.94,41,0
44649,6,2024-11-27 01:07:24,21.25,26,0
44650,4,2024-11-27 01:07:25,21.6,44.1,0
44651,5,2024-11-27 01:07:32.11445,28.94,41,0
44652,6,2024-11-27 01:08:24,21.25,26,0
44653,4,2024-11-27 01:08:25,21.5,43.9,0
44654,5,2024-11-27 01:08:32.114426,28.94,41,0
44655,6,2024-11-27 01:09:24,21.25,26,0
44656,4,2024-11-27 01:09:25,21.5,43.7,0
44657,5,2024-11-27 01:09:32.114514,28.94,41,0
44658,6,2024-11-27 01:10:24,21.25,26,0
44659,4,2024-11-27 01:10:25,21.4,44,0
44660,5,2024-11-27 01:10:32.114436,28.94,41,0
44661,6,2024-11-27 01:11:24,21.25,26,0
44662,4,2024-11-27 01:11:25,21.4,43.8,0
44663,5,2024-11-27 01:11:32.372675,28.92,41,0
44664,6,2024-11-27 01:12:24,21.25,26,0
44665,4,2024-11-27 01:12:25,21.4,43.7,0
44666,5,2024-11-27 01:12:32.372766,28.94,41,0
44667,6,2024-11-27 01:13:24,21.25,26,0
44668,4,2024-11-27 01:13:25,21.3,43.7,0
44669,5,2024-11-27 01:13:32.372513,28.94,41,0
44670,6,2024-11-27 01:14:24,21.25,26,0
44671,4,2024-11-27 01:14:25,21.3,43.2,0
44672,5,2024-11-27 01:14:32.372685,28.92,41,0
44673,6,2024-11-27 01:15:24,21.25,26,0
44674,4,2024-11-27 01:15:25,21.3,43.1,0
44675,5,2024-11-27 01:15:32.372659,28.94,41,0
44676,6,2024-11-27 01:16:24,21.25,26,0
44677,4,2024-11-27 01:16:25,21.3,42.8,0
44678,5,2024-11-27 01:16:33.372494,28.94,41,0
44679,6,2024-11-27 01:17:24,21.25,26,0
44680,4,2024-11-27 01:17:25,21.2,42.8,0
44681,5,2024-11-27 01:17:32.372688,28.94,41,0
44682,6,2024-11-27 01:18:24,21.25,26,0
44683,4,2024-11-27 01:18:25,21.2,42.4,0
44684,5,2024-11-27 01:18:32.372736,28.94,41,0
44685,6,2024-11-27 01:19:24,21.25,26,0
44686,4,2024-11-27 01:19:25,21.1,42.5,0
44687,5,2024-11-27 01:19:32.372759,28.94,41,0
44688,6,2024-11-27 01:20:24,21.25,26,0
44689,4,2024-11-27 01:20:25,21.1,42.4,0
44690,5,2024-11-27 01:20:32.372526,28.94,41,0
44691,6,2024-11-27 01:21:24,21.25,26,0
44692,4,2024-11-27 01:21:25,21.1,42.4,0.8
44693,5,2024-11-27 01:21:32.372666,28.94,40.5,0
44694,6,2024-11-27 01:22:24,21.25,26,0
44695,4,2024-11-27 01:22:25,21.1,42.3,0.8
44696,5,2024-11-27 01:22:32.37258,28.94,40.8,0
44697,6,2024-11-27 01:23:24,21.25,26,0
44698,4,2024-11-27 01:23:25,21.1,42.3,0.8
44699,5,2024-11-27 01:23:32.372531,28.94,41,0
44700,6,2024-11-27 01:24:24,21.25,26,0
44701,4,2024-11-27 01:24:25,21.1,41.9,0.8
44702,5,2024-11-27 01:24:32.372635,28.94,41,0
44703,6,2024-11-27 01:25:24,21.25,26,0
44704,4,2024-11-27 01:25:25,21.1,41.9,0
44705,5,2024-11-27 01:25:32.372699,28.94,40.8,0
44706,6,2024-11-27 01:26:24,21.25,26,0
44707,4,2024-11-27 01:26:25,21.1,41.8,0
44708,5,2024-11-27 01:26:32.372682,28.95,41,0
44709,6,2024-11-27 01:27:24,21.25,26,0
44710,4,2024-11-27 01:27:25,21,41.9,0
44711,5,2024-11-27 01:27:32.372592,28.95,41,0
44712,6,2024-11-27 01:28:24,21.25,26,0
44713,4,2024-11-27 01:28:25,21,42,0
44714,5,2024-11-27 01:28:32.372673,28.94,41,0
44715,6,2024-11-27 01:29:24,21.25,26,0
44716,4,2024-11-27 01:29:25,21,41.4,0
44717,5,2024-11-27 01:29:32.630839,28.94,41,0
44718,6,2024-11-27 01:30:24,21.25,26,0
44719,4,2024-11-27 01:30:25,21,41.5,0
44720,5,2024-11-27 01:30:32.630915,28.94,41,0
44721,6,2024-11-27 01:31:24,21.25,26,0
44722,4,2024-11-27 01:31:25,21,41.4,0
44723,5,2024-11-27 01:31:32.630845,28.94,41,0
44724,6,2024-11-27 01:32:24,21.25,26,0
44725,4,2024-11-27 01:32:25,21,41.1,0
44726,5,2024-11-27 01:32:32.630775,28.94,41,0
44727,6,2024-11-27 01:33:24,21.25,26,0
44728,4,2024-11-27 01:33:25,21,41.1,0
44729,5,2024-11-27 01:33:32.630688,28.93,41,0
44730,6,2024-11-27 01:34:24,21.25,26,0
44731,4,2024-11-27 01:34:25,21,41,0
44732,5,2024-11-27 01:34:32.630912,28.85,40,0
44733,6,2024-11-27 01:35:24,21.25,26,0
44734,4,2024-11-27 01:35:25,20.9,41,0
44735,5,2024-11-27 01:35:32.630738,28.85,40,0
44736,6,2024-11-27 01:36:24,21.25,26,0
44737,4,2024-11-27 01:36:25,20.9,41.2,0
44738,5,2024-11-27 01:36:32.630927,28.81,40.3,0
44739,6,2024-11-27 01:37:24,21.19,26,0
44740,4,2024-11-27 01:37:25,20.9,41.2,0
44741,5,2024-11-27 01:37:32.630867,28.85,40,0
44742,6,2024-11-27 01:38:24,21.25,26,0
44743,4,2024-11-27 01:38:25,20.9,41.1,0
44744,5,2024-11-27 01:38:32.630727,28.88,40,0
44745,6,2024-11-27 01:39:24,21.25,26,0
44746,4,2024-11-27 01:39:25,20.9,41.1,0
44747,5,2024-11-27 01:39:32.630804,28.88,40.2,0
44748,6,2024-11-27 01:40:24,21.25,26,0
44749,4,2024-11-27 01:40:25,20.9,40.7,0
44750,5,2024-11-27 01:40:32.630754,28.89,40,0
44751,6,2024-11-27 01:41:24,21.25,26,0
44752,4,2024-11-27 01:41:25,20.9,40.4,0
44753,5,2024-11-27 01:41:32.630775,28.94,41,0
44754,6,2024-11-27 01:42:24,21.25,26,0
44755,4,2024-11-27 01:42:25,21,40.4,0
44756,5,2024-11-27 01:42:32.630821,28.94,41,0
44757,6,2024-11-27 01:43:24,21.19,26,0
44758,4,2024-11-27 01:43:25,21,40.3,0.8
44759,5,2024-11-27 01:43:32.632558,28.94,41,0
44760,6,2024-11-27 01:44:24,21.25,26,0
44761,4,2024-11-27 01:44:25,21,40.5,0.8
44762,5,2024-11-27 01:44:32.630916,28.91,41,0
44763,6,2024-11-27 01:45:24,21.25,26,0
44764,4,2024-11-27 01:45:25,21,40.4,0
44765,5,2024-11-27 01:45:32.63069,28.94,41,0
44766,6,2024-11-27 01:46:24,21.25,26,0
44767,4,2024-11-27 01:46:25,21,41.1,0
44768,5,2024-11-27 01:46:32.630732,28.94,41,0
44769,6,2024-11-27 01:47:24,21.25,25,0
44770,4,2024-11-27 01:47:25,21,41,0
44771,5,2024-11-27 01:47:32.88904,28.94,41,0
44772,6,2024-11-27 01:48:24,21.25,26,0
44773,4,2024-11-27 01:48:25,21,40.5,0
44774,5,2024-11-27 01:48:32.88908,28.94,41,0
44775,6,2024-11-27 01:49:24,21.25,26,0
44776,4,2024-11-27 01:49:25,21,41.1,0
44777,5,2024-11-27 01:49:32.88904,28.94,41,0
44778,6,2024-11-27 01:50:24,21.25,26,0
44779,4,2024-11-27 01:50:25,20.9,40.8,0
44780,5,2024-11-27 01:50:32.889097,28.92,41,0
44781,6,2024-11-27 01:51:24,21.25,26,0
44782,4,2024-11-27 01:51:25,21,40.7,0
44783,5,2024-11-27 01:51:32.889102,28.89,41,0
44784,6,2024-11-27 01:52:24,21.25,26,0
44785,4,2024-11-27 01:52:25,20.9,40.3,0
44786,5,2024-11-27 01:52:32.889027,28.93,40.8,0
44787,6,2024-11-27 01:53:24,21.25,26,0
44788,4,2024-11-27 01:53:25,20.9,40.6,0
44789,5,2024-11-27 01:53:32.888888,28.94,41,0
44790,6,2024-11-27 01:54:24,21.25,26,0
44791,4,2024-11-27 01:54:25,20.9,40.3,0
44792,5,2024-11-27 01:54:32.888911,28.93,41,0
44793,6,2024-11-27 01:55:24,21.25,26,0
44794,4,2024-11-27 01:55:25,20.9,40.3,0
44795,5,2024-11-27 01:55:32.88902,28.89,41,0
44796,6,2024-11-27 01:56:24,21.25,26,0
44797,4,2024-11-27 01:56:25,20.9,40.4,0
44798,5,2024-11-27 01:56:32.888981,28.88,41,0
44799,6,2024-11-27 01:57:24,21.25,26,0
44800,4,2024-11-27 01:57:25,20.9,40.4,0
44801,5,2024-11-27 01:57:32.889058,28.88,40.7,0
44802,6,2024-11-27 01:58:24,21.19,26,0
44803,4,2024-11-27 01:58:25,20.9,40.3,0
44804,5,2024-11-27 01:58:32.888881,28.88,41,0
44805,6,2024-11-27 01:59:24,21.19,26,0
44806,4,2024-11-27 01:59:25,20.8,40.6,0
44807,5,2024-11-27 01:59:32.888971,28.88,41,0
44808,6,2024-11-27 02:00:24,21.25,26,0
44809,4,2024-11-27 02:00:25,20.8,40.4,0
44810,5,2024-11-27 02:00:32.888971,28.89,41,0
44811,6,2024-11-27 02:01:24,21.25,26,0
44812,4,2024-11-27 02:01:25,20.8,40.4,0
44813,5,2024-11-27 02:01:32.889043,28.89,41,0
44814,6,2024-11-27 02:02:24,21.19,26,0
44815,4,2024-11-27 02:02:25,20.8,40.3,0
44816,5,2024-11-27 02:02:32.888976,28.88,40.7,0
44817,6,2024-11-27 02:03:24,21.19,26,0
44818,4,2024-11-27 02:03:25,20.8,40.3,0
44819,5,2024-11-27 02:03:32.888885,28.89,40.8,0
44820,6,2024-11-27 02:04:24,21.19,26,0
44821,4,2024-11-27 02:04:25,20.8,40.4,0
44822,5,2024-11-27 02:04:32.888872,28.91,41,0
44823,6,2024-11-27 02:05:24,21.19,26,0
44824,4,2024-11-27 02:05:25,20.8,40.4,0.8
44825,5,2024-11-27 02:05:32.147141,28.91,41,0
44826,6,2024-11-27 02:06:24,21.19,25,0
44827,4,2024-11-27 02:06:25,20.8,40.5,0.8
44828,5,2024-11-27 02:06:32.14718,28.89,40.5,0
44829,6,2024-11-27 02:07:24,21.19,25,0
44830,4,2024-11-27 02:07:25,20.8,39.9,0.8
44831,5,2024-11-27 02:07:32.147363,28.89,41,0
44832,6,2024-11-27 02:08:24,21.19,26,0
44833,4,2024-11-27 02:08:25,20.8,40.7,0.8
44834,5,2024-11-27 02:08:32.147089,28.9,41,0
44835,6,2024-11-27 02:09:24,21.19,25,0
44836,4,2024-11-27 02:09:25,20.8,41.4,0.8
44837,5,2024-11-27 02:09:32.148953,28.88,41,0
44838,6,2024-11-27 02:10:24,21.19,25,0
44839,4,2024-11-27 02:10:25,20.8,41.7,0.8
44840,5,2024-11-27 02:10:32.147092,28.88,41,0
44841,6,2024-11-27 02:11:24,21.19,26,0
44842,4,2024-11-27 02:11:25,20.8,41.8,0.8
44843,5,2024-11-27 02:11:32.14708,28.89,40.3,0
44844,6,2024-11-27 02:12:24,21.19,26,0
44845,4,2024-11-27 02:12:25,20.8,41.7,0
44846,5,2024-11-27 02:12:32.147173,28.88,41,0
44847,6,2024-11-27 02:13:24,21.19,26,0
44848,4,2024-11-27 02:13:25,20.8,41.2,0
44849,5,2024-11-27 02:13:32.147172,28.88,41,0
44850,6,2024-11-27 02:14:24,21.19,26,0
44851,4,2024-11-27 02:14:25,20.8,41.2,0
44852,5,2024-11-27 02:14:32.1472,28.88,40.8,0
44853,6,2024-11-27 02:15:24,21.19,25,0
44854,4,2024-11-27 02:15:25,20.8,41,0
44855,5,2024-11-27 02:15:32.147231,28.88,40.7,0
44856,6,2024-11-27 02:16:24,21.19,26,0
44857,4,2024-11-27 02:16:25,20.8,40.5,0
44858,5,2024-11-27 02:16:32.147096,28.88,41,0
44859,6,2024-11-27 02:17:24,21.19,25,0
44860,4,2024-11-27 02:17:25,20.8,40.4,0
44861,5,2024-11-27 02:17:32.147206,28.88,41,0
44862,6,2024-11-27 02:18:24,21.19,25,0
44863,4,2024-11-27 02:18:25,20.8,40.4,0
44864,5,2024-11-27 02:18:32.147188,28.88,40.8,0
44865,6,2024-11-27 02:19:24,21.19,26,0
44866,4,2024-11-27 02:19:25,20.7,40.3,0
44867,5,2024-11-27 02:19:32.147181,28.88,41,0
44868,6,2024-11-27 02:20:24,21.19,25,0
44869,4,2024-11-27 02:20:25,20.7,40.3,0
44870,5,2024-11-27 02:20:32.14706,28.91,41,0
44871,6,2024-11-27 02:21:24,21.19,26,0
44872,4,2024-11-27 02:21:25,20.7,40.1,0
44873,5,2024-11-27 02:21:32.147101,28.89,41,0
44874,6,2024-11-27 02:22:24,21.19,25,0
44875,4,2024-11-27 02:22:25,20.7,40.1,0
44876,5,2024-11-27 02:22:32.40545,28.88,41,0
44877,6,2024-11-27 02:23:24,21.19,25,0
44878,4,2024-11-27 02:23:25,20.7,39.9,0
44879,5,2024-11-27 02:23:32.405458,28.88,41,0
44880,6,2024-11-27 02:24:24,21.19,25,0
44881,4,2024-11-27 02:24:25,20.6,39.8,0
44882,5,2024-11-27 02:24:32.405324,28.88,41,0
44883,6,2024-11-27 02:25:24,21.19,25,0
44884,4,2024-11-27 02:25:25,20.6,39.9,0
44885,5,2024-11-27 02:25:32.405336,28.88,41,0
44886,6,2024-11-27 02:26:24,21.19,25,0
44887,4,2024-11-27 02:26:25,20.6,39.8,0
44888,5,2024-11-27 02:26:32.40524,28.88,41,0
44889,6,2024-11-27 02:27:24,21.19,25,0
44890,4,2024-11-27 02:27:25,20.6,39.8,0
44891,5,2024-11-27 02:27:32.40539,28.88,41,0
44892,6,2024-11-27 02:28:24,21.19,25,0
44893,4,2024-11-27 02:28:25,20.6,39.8,0.8
44894,5,2024-11-27 02:28:32.405379,28.88,41,0
44895,6,2024-11-27 02:29:24,21.19,25,0
44896,4,2024-11-27 02:29:25,20.7,39.6,0.8
44897,5,2024-11-27 02:29:32.405489,28.88,41,0
44898,6,2024-11-27 02:30:24,21.19,26,0
44899,4,2024-11-27 02:30:25,20.7,40.4,0
44900,5,2024-11-27 02:30:32.405278,28.88,40.7,0
44901,6,2024-11-27 02:31:24,21.19,26,0
44902,4,2024-11-27 02:31:25,20.8,40.1,0
44903,5,2024-11-27 02:31:32.405359,28.88,40,0
44904,6,2024-11-27 02:32:24,21.19,26,0
44905,4,2024-11-27 02:32:25,20.8,40.2,0
44906,5,2024-11-27 02:32:32.405252,28.88,41,0
44907,6,2024-11-27 02:33:24,21.19,25,0
44908,4,2024-11-27 02:33:25,20.8,39.9,0
44909,5,2024-11-27 02:33:32.405429,28.88,41,0
44910,6,2024-11-27 02:34:24,21.19,26,0
44911,4,2024-11-27 02:34:25,20.7,39.6,0
44912,5,2024-11-27 02:34:32.405429,28.88,41,0
44913,6,2024-11-27 02:35:24,21.19,26,0
44914,4,2024-11-27 02:35:25,20.7,39.6,0
44915,5,2024-11-27 02:35:32.40541,28.88,41,0
44916,6,2024-11-27 02:36:24,21.12,25,0
44917,4,2024-11-27 02:36:25,20.6,39.8,0
44918,5,2024-11-27 02:36:32.405222,28.88,41,0
44919,6,2024-11-27 02:37:24,21.12,26,0
44920,4,2024-11-27 02:37:25,20.6,39.5,0
44921,5,2024-11-27 02:37:32.40541,28.88,41,0
44922,6,2024-11-27 02:38:24,21.19,25,0
44923,4,2024-11-27 02:38:25,20.5,39.5,0
44924,5,2024-11-27 02:38:32.405344,28.88,40.7,0
44925,6,2024-11-27 02:39:24,21.12,25,0
44926,4,2024-11-27 02:39:25,20.5,39.4,0
44927,5,2024-11-27 02:39:32.405498,28.88,40.7,0
44928,6,2024-11-27 02:40:24,21.12,25,0
44929,4,2024-11-27 02:40:25,20.5,39.5,0
44930,5,2024-11-27 02:40:32.663582,28.88,41,0
44931,6,2024-11-27 02:41:24,21.12,25,0
44932,4,2024-11-27 02:41:25,20.5,39.6,0
44933,5,2024-11-27 02:41:32.663584,28.88,40.8,0
44934,6,2024-11-27 02:42:24,21.12,25,0
44935,4,2024-11-27 02:42:25,20.5,39.3,0
44936,5,2024-11-27 02:42:32.663519,28.88,40.5,0
44937,6,2024-11-27 02:43:24,21.12,25,0
44938,4,2024-11-27 02:43:25,20.5,39.4,0
44939,5,2024-11-27 02:43:32.663542,28.88,41,0
44940,6,2024-11-27 02:44:24,21.12,25,0
44941,4,2024-11-27 02:44:25,20.5,39.2,0
44942,5,2024-11-27 02:44:32.663557,28.88,41,0
44943,6,2024-11-27 02:45:24,21.12,25,0
44944,4,2024-11-27 02:45:25,20.5,39.3,0
44945,5,2024-11-27 02:45:32.663569,28.88,40.8,0
44946,6,2024-11-27 02:46:24,21.12,25,0
44947,4,2024-11-27 02:46:25,20.5,39.2,0
44948,5,2024-11-27 02:46:32.663492,28.88,40.5,0
44949,6,2024-11-27 02:47:24,21.12,25,0
44950,4,2024-11-27 02:47:25,20.5,39,0
44951,5,2024-11-27 02:47:32.663602,28.88,41,0
44952,6,2024-11-27 02:48:24,21.12,25,0
44953,4,2024-11-27 02:48:25,20.5,39,0
44954,5,2024-11-27 02:48:32.665293,28.88,41,0
44955,6,2024-11-27 02:49:24,21.12,25,0
44956,4,2024-11-27 02:49:25,20.5,39,0
44957,5,2024-11-27 02:49:32.663609,28.88,41,0
44958,6,2024-11-27 02:50:24,21.12,25,0
44959,4,2024-11-27 02:50:25,20.4,38.9,0
44960,5,2024-11-27 02:50:32.663498,28.88,41,0
44961,6,2024-11-27 02:51:24,21.12,25,0
44962,4,2024-11-27 02:51:25,20.4,38.9,0
44963,5,2024-11-27 02:51:32.663471,28.88,41,0
44964,6,2024-11-27 02:52:24,21.12,26,0
44965,4,2024-11-27 02:52:25,20.4,38.8,0
